transcript_id	length	gene_name	counts
ENST00000341114.7	1770	IL4I1	1
ENST00000342291.2	1311	KCNJ14	1
ENST00000343036.6	963	CFAP77	1
ENST00000343267.7	570	APOD	1
ENST00000343529.9	10377	RELN	1
ENST00000344846.6	705	SYNGR4	1
ENST00000345363.7	1059	LTB4R	1
ENST00000345988.6	5271	PPL	1
ENST00000348800.9	1215	P2RX2	1
ENST00000353172.5	768	KCTD14	1
ENST00000354308.7	1161	SYT5	1
ENST00000355025.7	666	INCA1	1
ENST00000355085.3	1053	C5AR1	1
ENST00000355285.9	1545	APCDD1	1
ENST00000355574.6	2913	SLC26A8	1
ENST00000356026.9	1173	MMP23B	1
ENST00000356595.8	1257	PTGER3	1
ENST00000356921.6	2766	SLC8A3	1
ENST00000357461.6	504	TMEM229B	1
ENST00000357639.7	2628	ENPP3	1
ENST00000358894.10	3855	COL20A1	1
ENST00000359120.8	2190	SH3RF2	1
ENST00000360482.6	3651	SPOCD1	1
ENST00000360945.6	459	TOMM20L	1
ENST00000361664.6	1518	C19orf45	1
ENST00000361686.8	1590	ST6GAL2	1
ENST00000361773.7	1335	TGFB1I1	1
ENST00000366787.7	3519	THBS2	1
ENST00000366898.5	1398	PARK2	1
ENST00000367021.7	1404	IRF6	1
ENST00000367091.7	1173	FCMR	1
ENST00000367818.3	345	XCL1	1
ENST00000367821.7	1347	TBX19	1
ENST00000368011.8	1050	KLHDC9	1
ENST00000368089.3	1140	KCNJ10	1
ENST00000368679.8	2730	ADAM12	1
ENST00000368708.7	294	S100A2	1
ENST00000368947.8	1038	ANXA9	1
ENST00000369499.2	1419	CNR1	1
ENST00000369575.7	1761	GAB3	1
ENST00000369684.4	1176	WNT2B	1
ENST00000369689.5	387	RIPPLY2	1
ENST00000369800.5	1668	NEURL1B	1
ENST00000370196.10	993	TLX1	1
ENST00000370350.7	552	FATE1	1
ENST00000370493.3	219	SPANXN1	1
ENST00000370747.8	1335	IFI44	1
ENST00000371542.3	1005	LRRC26	1
ENST00000371579.6	1479	DPP7	1
ENST00000371833.3	1266	BEND5	1
ENST00000371839.5	1512	AGBL4	1
ENST00000372518.4	858	NEURL2	1
ENST00000372748.7	2070	COL9A2	1
ENST00000372756.5	1746	MATN4	1
ENST00000373031.4	954	TNMD	1
ENST00000373135.7	2319	L3MBTL1	1
ENST00000374037.7	1008	SPDEF	1
ENST00000374332.8	1893	MAN1C1	1
ENST00000374708.8	4953	COL11A2	1
ENST00000374786.5	1035	NTM	1
ENST00000374874.7	978	PLPPR1	1
ENST00000375835.8	1785	SHC3	1
ENST00000375938.8	1320	TTLL9	1
ENST00000377028.9	1560	DCT	1
ENST00000377182.4	2061	MAMDC2	1
ENST00000377365.3	1608	FAM196B	1
ENST00000378588.4	1713	CYBB	1
ENST00000379554.7	1740	INSC	1
ENST00000379705.7	2934	TRPC4	1
ENST00000379721.3	261	SPINK4	1
ENST00000379807.7	2160	SLCO6A1	1
ENST00000379936.2	1728	CNGA4	1
ENST00000380548.8	5289	ADAMTSL1	1
ENST00000381134.7	1770	ARSE	1
ENST00000381577.3	873	CD274	1
ENST00000381903.2	774	KLRC3	1
ENST00000381938.3	891	TMEM156	1
ENST00000382120.3	723	SOD3	1
ENST00000382387.3	888	C9orf66	1
ENST00000383814.7	2004	IL17RE	1
ENST00000388747.8	1185	PIP5KL1	1
ENST00000388923.4	990	C6orf163	1
ENST00000388948.7	6048	LRRK1	1
ENST00000391553.2	786	RNF208	1
ENST00000392213.7	1881	MAG	1
ENST00000392339.5	1398	SLC16A3	1
ENST00000392672.8	1290	RAD9B	1
ENST00000392800.6	1332	GALNTL5	1
ENST00000393382.7	2676	TTLL6	1
ENST00000393934.7	915	PLCXD2	1
ENST00000395065.7	1596	NXF3	1
ENST00000395254.7	1224	ZNF365	1
ENST00000395987.7	2169	CASC1	1
ENST00000396094.6	840	ODAM	1
ENST00000396423.2	1338	HNF4G	1
ENST00000396950.3	963	OR51E2	1
ENST00000398882.7	2160	MROH6	1
ENST00000399220.2	1068	CX3CR1	1
ENST00000400613.4	720	C9orf152	1
ENST00000403376.3	303	CLPSL2	1
ENST00000405493.6	2646	RAPGEF3	1
ENST00000405617.3	1077	PPP1R3G	1
ENST00000406256.7	957	GDPD3	1
ENST00000409190.7	1449	SYNC	1
ENST00000410009.4	987	CD207	1
ENST00000410023.5	1710	IL1R1	1
ENST00000413369.7	2523	CFAP221	1
ENST00000416284.7	396	FAM19A2	1
ENST00000422265.5	1155	ACKR2	1
ENST00000422538.7	1233	ENDOU	1
ENST00000423207.6	2166	PDE4B	1
ENST00000427939.2	1857	FBXO24	1
ENST00000429747.5	1674	CPNE4	1
ENST00000441369.6	2046	PAK6	1
ENST00000445355.7	2475	ADAM8	1
ENST00000446175.5	1764	LRRC63	1
ENST00000449549.3	1209	B3GNT9	1
ENST00000452088.5	1350	TLE6	1
ENST00000452803.1	1065	DCDC1	1
ENST00000468739.1	219	SPRR2F	1
ENST00000475086.5	1005	SPATA6L	1
ENST00000503640.5	1584	UGT2A1	1
ENST00000504830.5	4785	ADAMTS12	1
ENST00000505956.5	1719	EFCAB12	1
ENST00000507359.3	1287	KCTD16	1
ENST00000518318.6	1968	POU6F2	1
ENST00000529415.6	1542	LRRC24	1
ENST00000531499.2	1098	GPR68	1
ENST00000536262.2	1833	SLC5A8	1
ENST00000537503.1	954	TAS2R14	1
ENST00000538487.6	2739	GRM4	1
ENST00000548651.5	1437	MGAT4C	1
ENST00000550948.1	1239	SELPLG	1
ENST00000556573.5	702	TMEM179	1
ENST00000574814.1	561	C19orf84	1
ENST00000580279.1	1437	GDF10	1
ENST00000586539.5	4866	ABCA8	1
ENST00000587086.2	660	CTB-55O6.8	1
ENST00000592179.5	906	ANKRD29	1
ENST00000601380.2	1587	ANKDD1B	1
ENST00000604629.5	1611	UGT2A2	1
ENST00000611127.4	975	FAM228B	1
ENST00000612727.4	1650	TBC1D3L	1
ENST00000613411.4	852	PRSS57	1
ENST00000614158.1	465	C17orf98	1
ENST00000614491.1	351	LYNX1	1
ENST00000615541.2	327	TMEM265	1
ENST00000620120.2	648	PANO1	1
ENST00000257198.5	2685	DSC1	1
ENST00000269503.8	675	CBLN2	1
ENST00000315033.4	1155	GPR88	1
ENST00000211413.9	921	PRRT1	1
ENST00000225276.9	1125	ST6GALNAC2	1
ENST00000227251.7	528	CRYAB	1
ENST00000264703.3	705	FNDC4	1
ENST00000265404.6	888	STAP1	1
ENST00000270631.1	303	PTH2	1
ENST00000276594.2	1716	PRDM14	1
ENST00000277657.10	1461	CCDC7	1
ENST00000293922.1	1422	PTX4	1
ENST00000298681.4	930	SLC39A2	1
ENST00000302541.10	2580	MYRIP	1
ENST00000309755.8	1764	KLHL3	1
ENST00000311519.5	3240	ADGRF3	1
ENST00000312465.11	807	FGF5	1
ENST00000317508.10	1032	PRSS8	1
ENST00000319331.3	2151	LRRN1	1
ENST00000330597.3	444	HBG1	1
ENST00000332145.2	825	ODF3L1	1
ENST00000333461.5	1236	STAC2	1
ENST00000337843.6	837	C1QTNF6	1
ENST00000339764.5	951	DNAJB13	1
ENST00000367167.4	768	TMEM81	1
ENST00000368525.3	306	C1orf189	1
ENST00000368732.5	282	S100A8	1
ENST00000372192.3	3612	PTCH2	1
ENST00000372499.5	597	C10orf11	1
ENST00000372808.3	888	GNMT	1
ENST00000379011.4	582	C11orf91	1
ENST00000389398.9	3555	VWA3A	1
ENST00000400906.1	1539	SLC2A7	1
ENST00000433765.3	1440	CHRM4	1
ENST00000503131.1	1338	SAMD14	1
ENST00000520467.5	2916	SCUBE2	1
ENST00000530406.6	2214	NOX5	1
ENST00000576742.5	2373	TRPV3	1
ENST00000595796.5	1419	SLC38A5	1
ENST00000254072.6	480	KRTAP9-8	1
ENST00000334176.3	708	RGS9BP	1
ENST00000357198.8	1491	DOK3	1
ENST00000434752.3	3048	PROB1	1
ENST00000325995.7	1746	KLHL38	1
ENST00000355522.5	1110	C2CD4A	1
ENST00000005180.8	285	CCL26	1
ENST00000222573.4	2310	ITGB8	1
ENST00000223642.2	5031	C5	1
ENST00000230301.8	1410	C6orf118	1
ENST00000265068.9	1230	KIAA1257	1
ENST00000275162.9	984	CLVS2	1
ENST00000280606.6	1662	PRSS53	1
ENST00000297469.3	1128	GPER1	1
ENST00000304920.3	609	IL17D	1
ENST00000305631.6	972	DEGS2	1
ENST00000306384.4	351	VAMP5	1
ENST00000308074.4	1518	SLC37A2	1
ENST00000313581.4	4305	ANKAR	1
ENST00000319349.9	1455	ETV4	1
ENST00000328557.4	2079	NRROS	1
ENST00000331837.5	966	NDN	1
ENST00000337225.5	336	CXCL14	1
ENST00000338682.7	1545	ANKRD34B	1
ENST00000339841.6	672	ELSPBP1	1
ENST00000352187.5	1476	SLC43A3	1
ENST00000366533.8	2499	C1orf101	1
ENST00000367570.5	6813	CACNA1E	1
ENST00000368378.7	2871	THBS3	1
ENST00000370575.4	1746	PYROXD2	1
ENST00000371026.7	2547	WDR78	1
ENST00000372861.4	993	KCNK15	1
ENST00000434325.6	867	PLPP2	1
ENST00000521978.5	5079	RIMS1	1
ENST00000338502.8	1233	SPRED3	1
ENST00000263187.3	2811	MSH4	1
ENST00000294413.11	1254	RHCE	1
ENST00000376059.7	444	AIF1	1
ENST00000378240.1	267	MEIG1	1
ENST00000265012.4	1209	GCNT2	1
ENST00000339468.7	360	YPEL1	1
ENST00000329203.4	1281	FAM181B	1
ENST00000295113.4	978	FRZB	1
ENST00000327669.4	966	FAM110C	1
ENST00000354757.4	2394	PCDHB11	1
ENST00000366618.7	1473	SLC35F3	1
ENST00000390689.2	273	KRTAP19-1	1
ENST00000595883.5	789	SPIB	1
ENST00000279804.2	606	CTF1	1
ENST00000335119.3	1767	CCIN	1
ENST00000355303.9	2961	ANO1	1
ENST00000374619.1	1134	HTR1D	1
ENST00000409222.7	999	FAM131B	1
ENST00000263314.2	1194	P2RX3	1
ENST00000318407.4	639	BOK	1
ENST00000324768.5	873	CREG2	1
ENST00000361228.4	1308	RASSF9	1
ENST00000201586.6	1098	SULT2B1	1
ENST00000229554.9	2151	RSPH4A	1
ENST00000310357.7	2781	GPRC6A	1
ENST00000361763.8	624	CD3E	1
ENST00000379211.7	999	CXorf58	1
ENST00000219255.3	1041	PARD6A	1
ENST00000378661.3	1272	OXER1	1
ENST00000333845.10	882	EGFL8	1
ENST00000381210.7	1092	TECRL	1
ENST00000434127.2	900	SPRY4	1
ENST00000529681.5	17289	MUC5B	1
ENST00000341998.6	1986	SLC24A2	1
ENST00000371957.3	2043	STKLD1	1
ENST00000377828.5	2565	ESPN	1
ENST00000275857.10	2451	NLGN4X	1
ENST00000322861.11	510	MYLPF	1
ENST00000262262.4	1095	CD33	1
ENST00000298171.6	2295	TSHR	1
ENST00000565659.1	480	HSPB9	1
ENST00000340083.5	1515	DOK7	1
ENST00000341552.9	5778	CCDC108	1
ENST00000261751.7	1497	CHRNB4	1
ENST00000328963.9	1788	P2RX7	1
ENST00000375326.8	1017	FBP1	1
ENST00000519106.1	879	CLDN23	1
ENST00000329597.11	1221	SERPINA5	1
ENST00000442594.6	1611	PLD5	1
ENST00000375460.3	1995	PADI3	1
ENST00000338017.8	2514	SLITRK4	1
ENST00000335174.5	477	ANKRD37	1
ENST00000389202.2	3486	ITGAD	1
ENST00000266991.2	1191	DHH	1
ENST00000307407.7	300	CXCL8	1
ENST00000335185.9	3240	CCDC73	1
ENST00000462322.2	198	SMKR1	1
ENST00000275635.11	732	LAT2	1
ENST00000373695.1	2076	ACRC	1
ENST00000619895.4	2121	TMC4	1
ENST00000367996.5	2514	ADAMTS4	1
ENST00000264144.4	3582	LAMC2	1
ENST00000357742.8	2637	MCTP2	1
ENST00000524993.5	1704	TMPRSS13	1
ENST00000261835.7	1503	CYP46A1	1
ENST00000286627.9	3537	KCNMA1	1
ENST00000377670.8	2010	HIF3A	1
ENST00000380956.8	1356	IRF4	1
ENST00000357258.7	2007	ZBTB20	1
ENST00000342380.2	1296	ASTL	1
ENST00000367972.8	951	FCGR2A	1
ENST00000258456.2	1119	GPR45	1
ENST00000380495.8	825	FAM57B	1
ENST00000325885.5	1281	ASB4	1
ENST00000379727.7	1539	CYP1A1	1
ENST00000339948.3	1707	ZNF648	1
ENST00000423778.6	1986	KY	1
ENST00000009105.5	1431	CAMK1G	1
ENST00000284523.1	1059	WNT3A	1
ENST00000311378.4	1731	WFIKKN2	1
ENST00000295453.7	1599	ALPPL2	1
ENST00000368508.7	7044	ROS1	1
ENST00000361539.4	2352	BRINP2	1
ENST00000334634.8	2280	TRIM46	1
ENST00000373765.4	1491	MATN1	1
ENST00000265016.8	957	BST1	1
ENST00000381848.7	1392	PLIN5	1
ENST00000280191.6	918	SPATA4	1
ENST00000222390.9	2187	HGF	1
ENST00000265769.8	2328	ADAM28	1
ENST00000341785.4	504	FAM163A	1
ENST00000338483.6	495	MAFF	1
ENST00000310396.9	3081	CPED1	1
ENST00000303790.2	1215	KCNAB3	1
ENST00000326080.9	1002	FAXDC2	1
ENST00000355329.7	723	MORN3	1
ENST00000295868.6	2949	CFAP44	1
ENST00000293414.5	1362	ASB16	1
ENST00000396623.7	1404	ADHFE1	1
ENST00000291232.4	555	TNFRSF13C	1
ENST00000335288.4	876	ATP4B	1
ENST00000362011.6	594	SHISA4	1
ENST00000370314.8	1479	GABRA3	1
ENST00000243167.8	1740	FAAH	1
ENST00000255262.3	1248	NMUR2	1
ENST00000449682.2	2178	MST1	1
ENST00000272286.2	2022	ABCG8	1
ENST00000368680.3	3186	NPR1	1
ENST00000221972.7	681	CD79A	1
ENST00000367155.7	1053	KLHDC8A	1
ENST00000520113.6	2343	AMPD1	1
ENST00000380880.3	6540	FREM1	1
ENST00000539798.1	1752	KLHL35	1
ENST00000217999.2	555	RHOXF1	1
ENST00000258042.1	1173	NMBR	1
ENST00000305432.9	3543	GRM5	1
ENST00000216127.4	801	RASD2	1
ENST00000559313.5	1605	C15orf52	1
ENST00000378069.4	1563	MAOB	1
ENST00000243673.6	1272	GPR83	1
ENST00000281321.3	1230	POU4F2	1
ENST00000259750.8	3966	TTBK1	1
ENST00000382545.3	1488	KCNA1	1
ENST00000447110.5	2643	PIK3R5	1
ENST00000489711.5	2190	SLC15A2	1
ENST00000303941.3	2298	ANKK1	1
ENST00000300226.6	753	MS4A8	1
ENST00000284240.9	486	THY1	1
ENST00000265572.7	1143	OPRK1	1
ENST00000300051.8	1524	LDHD	1
ENST00000253144.13	1392	ZNF331	1
ENST00000272928.3	1089	ACKR3	1
ENST00000271643.8	3225	ADAMTSL4	1
ENST00000372441.1	951	LRRC73	1
ENST00000461366.1	1896	RNF112	1
ENST00000280155.3	1398	ADRA2A	1
ENST00000376207.8	1296	FOXP3	1
ENST00000304620.4	1563	KRT78	1
ENST00000338257.12	3297	MYO1F	1
ENST00000268122.8	1440	RHCG	1
ENST00000315677.7	2934	DLGAP1	1
ENST00000355502.7	2139	PDE4C	1
ENST00000295225.9	771	KCNIP3	1
ENST00000398309.6	2613	DLG2	1
ENST00000320334.4	1221	OLFML3	1
ENST00000331264.7	876	GLTPD2	1
ENST00000398545.4	1545	CFAP53	1
ENST00000297988.5	1029	AQP7	1
ENST00000370481.8	1788	GBP3	1
ENST00000263932.6	1788	TNFRSF8	1
ENST00000375854.7	471	NXNL2	1
ENST00000274643.8	1167	MYLK4	1
ENST00000413817.7	1758	DENND6B	1
ENST00000361886.3	402	FAM19A3	1
ENST00000296440.10	6408	PLXNB1	1
ENST00000245796.10	3171	PSD4	1
ENST00000490131.5	3237	CASR	1
ENST00000542735.1	1062	DND1	0.9
ENST00000274710.3	2316	PSD2	0.9
ENST00000309680.3	1920	KRT2	0.9
ENST00000334268.8	2190	TRDN	0.9
ENST00000563027.1	1899	GOLGA8M	0.9
ENST00000360323.10	1017	HLA-G	0.9
ENST00000617807.2	882	HNRNPCL3	0.8
ENST00000358842.4	1662	GK2	0.7
ENST00000568584.5	1335	TUBB8	0.7
ENST00000361713.1	4026	ANKRD30A	0.7
ENST00000357336.3	2472	ANKRD20A4	0.7
ENST00000305107.6	1587	UGT2B4	0.7
ENST00000361365.6	435	EIF1AY	0.6
ENST00000297186.7	2613	RSPH10B2	0.5
ENST00000337579.4	2613	RSPH10B	0.5
ENST00000333007.5	1965	TNFAIP2	0.5
ENST00000429814.2	1467	TRIM34	0.4
ENST00000283254.11	6003	SCN3A	0.4
ENST00000405005.7	1923	NRG1	0.4
ENST00000424340.5	3402	NPIPB5	0.4
ENST00000547848.5	1527	POTEG	0.4
ENST00000371819.1	1116	ELAVL4	0.4
ENST00000377601.2	2472	ANKRD20A2	0.4
ENST00000328041.10	1935	SLC24A3	0.4
ENST00000356920.9	3228	POTEE	0.3
ENST00000312026.5	1728	ZNF417	0.3
ENST00000351050.7	1065	GNAT2	0.3
ENST00000297623.6	789	C9orf24	0.3
ENST00000252242.8	1773	KRT5	0.2
ENST00000252250.6	1695	KRT6C	0.2
ENST00000252252.3	1695	KRT6B	0.2
ENST00000330722.6	1695	KRT6A	0.2
ENST00000281589.4	1896	PABPC3	0.2
ENST00000396589.6	1563	SLC2A14	0.2
ENST00000266594.2	396	ANP32D	0.2
ENST00000346432.3	1569	TBL1Y	0.2
ENST00000305286.7	1317	EFCAB3	0.1
ENST00000604952.1	75	MTRNR2L6	0.1
ENST00000301475.1	1209	ZNF558	0.1
ENST00000007699.9	1095	YBX2	0
ENST00000512439.6	1314	ZNF154	0
ENST00000331442.4	681	HIST1H1B	0
ENST00000360524.12	4284	CCDC144A	0
ENST00000457543.3	1980	ZNF853	0
ENST00000301096.7	1551	ZNF83	0
ENST00000217133.1	1356	TUBB1	0
ENST00000357022.6	414	AHSA2	0
ENST00000545075.2	75	MTRNR2L10	0
ENST00000263464.7	1815	BIRC3	0
ENST00000262450.7	5865	CHD5	0
ENST00000429828.5	2637	NUTM2B	0
ENST00000466387.5	2718	CTNNA2	0
ENST00000256593.7	657	GSTM5	0
ENST00000265417.7	4041	ADGRF5	0
ENST00000544824.2	75	MTRNR2L7	0
ENST00000395216.2	1218	ZNF785	0
ENST00000332432.8	1209	MARCH11	0
ENST00000307221.4	930	DNAJB7	0
ENST00000382622.3	1185	PRMT8	0
ENST00000361010.7	387	CALCA	0
ENST00000250055.2	702	SOX15	0
ENST00000408964.3	5955	C2orf16	0
ENST00000295727.1	717	FEV	0
ENST00000359227.7	1104	ELAVL3	0
ENST00000368642.4	1761	TCERG1L	0
ENST00000304623.12	3678	CTNND2	0
ENST00000222286.8	1227	GAPDHS	0
ENST00000394955.2	1491	GPT	0
ENST00000334056.9	942	SPDYA	0
ENST00000306448.4	681	ATP6V1E2	0
ENST00000302259.4	1191	DDI1	0
ENST00000253408.9	1299	GFAP	0
ENST00000288490.9	3198	DGKI	0
ENST00000314032.8	939	UCP3	0
ENST00000408945.4	420	HMSD	0
ENST00000223051.7	2406	TFR2	0
ENST00000176195.3	366	SCT	0
ENST00000372003.5	726	TSPAN1	0
ENST00000329078.7	1650	SPNS2	0
ENST00000355016.7	465	H2BFM	0
ENST00000343789.7	1194	DNAJA4	0
ENST00000252244.3	1935	KRT1	0
ENST00000267853.9	1401	MYZAP	0
ENST00000252172.8	5817	MYH13	0
ENST00000369792.4	1032	ALX3	0
ENST00000339561.10	756	CLIC5	0
ENST00000354273.4	2052	ACSL5	0
ENST00000448387.6	1899	GOLGA8N	0
ENST00000248572.9	225	GNGT1	0
ENST00000388996.8	2619	KCNQ3	0
ENST00000567180.2	606	SCX	0
ENST00000574081.5	438	SCIMP	0
ENST00000420428.6	1461	CELF4	0
ENST00000372907.7	1389	TAF7L	0
ENST00000254231.4	630	LIN28A	0
ENST00000326035.6	1311	NIM1K	0
ENST00000407071.6	6327	KIF26B	0
ENST00000564146.3	672	MKRN2OS	0
ENST00000589042.5	107976	TTN	0
ENST00000297405.9	11124	CSMD3	0
ENST00000366872.9	2112	CAPN8	0
ENST00000338437.6	795	CA7	0
ENST00000380320.8	3051	EMILIN1	0
ENST00000302514.3	990	C1QTNF4	0
ENST00000379221.3	453	DNAJC15	0
ENST00000524913.2	1371	ZC2HC1C	0
ENST00000389554.7	2049	TBR1	0
ENST00000318579.8	765	MEOX1	0
ENST00000319234.4	717	SHISA3	0
ENST00000262717.8	2406	CDH20	0
ENST00000247470.9	588	PYCARD	0
ENST00000332578.7	3180	TMPRSS9	0
ENST00000338353.3	786	FAM78B	0
ENST00000319153.3	699	DNAJB8	0
ENST00000343546.8	1692	P4HTM	0
ENST00000256759.7	1035	FST	0
ENST00000380808.6	1047	MTUS2	0
ENST00000343736.8	5574	BZRAP1	0
ENST00000300227.12	2490	CCDC178	0
ENST00000301698.1	1209	PRR25	0
ENST00000216241.13	2289	CHADL	0
ENST00000432940.5	1209	SPDYE2	0
ENST00000436228.6	1209	SPDYE2B	0
ENST00000563237.2	1209	SPDYE6	0
ENST00000258704.3	1011	SPDYE1	0
ENST00000002596.5	924	HS3ST1	0
ENST00000003084.10	4443	CFTR	0
ENST00000011684.11	2373	PLEKHG6	0
ENST00000020673.5	3075	PSD	0
ENST00000075503.7	1269	STYK1	0
ENST00000078445.6	1386	CREB3L3	0
ENST00000086933.2	618	GSC2	0
ENST00000158762.7	2223	ACAP1	0
ENST00000164139.3	2529	PYGM	0
ENST00000167586.6	1419	KRT14	0
ENST00000180166.5	636	FGF20	0
ENST00000194097.8	4212	NAIP	0
ENST00000200691.4	207	MT3	0
ENST00000201979.2	897	REM1	0
ENST00000206513.5	846	CEBPE	0
ENST00000207549.8	3273	UNC13D	0
ENST00000209668.2	1128	ADH1A	0
ENST00000209718.7	1269	KRT23	0
ENST00000211076.4	729	TPSD1	0
ENST00000211122.3	669	GSTA3	0
ENST00000215531.5	393	SMIM24	0
ENST00000215539.3	1818	IGFALS	0
ENST00000215885.3	1530	PLA2G3	0
ENST00000216223.9	1656	IL2RB	0
ENST00000216274.9	1557	RIPK3	0
ENST00000217188.1	1467	SRMS	0
ENST00000217254.11	1410	SLC52A3	0
ENST00000217423.3	426	CST4	0
ENST00000217926.5	528	H2BFWT	0
ENST00000217939.6	8487	MXRA5	0
ENST00000218249.6	837	RAB40AL	0
ENST00000219162.3	189	MT4	0
ENST00000219406.10	1578	PDIA2	0
ENST00000221132.7	1407	TNFRSF10A	0
ENST00000221307.12	1563	CYP4F3	0
ENST00000221476.3	1146	CKM	0
ENST00000221700.10	1563	CYP4F2	0
ENST00000221742.7	1695	SLC1A6	0
ENST00000222033.5	1290	ZNRF4	0
ENST00000222115.5	1737	HAS1	0
ENST00000223114.8	1026	MOGAT3	0
ENST00000223167.4	681	MYL10	0
ENST00000225387.7	648	CRYBA1	0
ENST00000225512.5	1068	WNT3	0
ENST00000225941.5	1101	ABI3	0
ENST00000226207.5	5820	MYH1	0
ENST00000226247.2	1947	FOXN1	0
ENST00000226382.3	945	PHOX2B	0
ENST00000226524.3	315	PF4V1	0
ENST00000227880.7	1746	SLC15A3	0
ENST00000228841.12	501	MYL2	0
ENST00000228945.8	606	ARHGDIB	0
ENST00000229729.10	2133	SLC44A4	0
ENST00000230321.10	741	MDFI	0
ENST00000231137.5	2382	PCDHB7	0
ENST00000231228.2	987	IL12B	0
ENST00000231357.6	1560	IRX4	0
ENST00000231656.12	798	CDX1	0
ENST00000232461.7	1053	GNAT1	0
ENST00000232975.7	486	TNNC1	0
ENST00000234701.7	2745	CLCA1	0
ENST00000235180.4	2940	DLGAP3	0
ENST00000235347.4	1425	PRAMEF10	0
ENST00000235349.5	1437	PRAMEF4	0
ENST00000236918.11	897	TNNT2	0
ENST00000237275.8	669	ZC2HC1B	0
ENST00000237316.3	540	TCF21	0
ENST00000237653.11	1107	ADH6	0
ENST00000238983.8	1197	LIPF	0
ENST00000239174.6	906	HOXB1	0
ENST00000239449.6	2397	PCDHB14	0
ENST00000239451.6	906	SLC25A2	0
ENST00000240189.2	1425	PRAMEF2	0
ENST00000240335.1	1638	TBX4	0
ENST00000240499.7	1425	ZNF141	0
ENST00000241124.10	786	GJB6	0
ENST00000241891.9	1437	OPN4	0
ENST00000242462.4	645	NEUROG3	0
ENST00000243103.3	849	HOXC12	0
ENST00000243300.13	4749	NRK	0
ENST00000243314.5	948	MAGEA9	0
ENST00000243643.8	1668	ZNF415	0
ENST00000243914.7	1992	CTCFL	0
ENST00000243964.6	3351	SLC12A5	0
ENST00000244513.10	1581	BTN1A1	0
ENST00000244537.5	312	HIST1H4F	0
ENST00000244926.3	273	SCGB1D2	0
ENST00000245105.7	4011	SH3TC1	0
ENST00000245503.9	5826	MYH2	0
ENST00000246070.2	843	LAMP5	0
ENST00000246104.6	924	SCRT2	0
ENST00000246635.7	1377	KRT13	0
ENST00000247219.5	1128	TBPL2	0
ENST00000248041.12	1575	CYP4F11	0
ENST00000248072.3	960	OR7C2	0
ENST00000248073.2	963	OR7C1	0
ENST00000248076.3	1158	F2RL3	0
ENST00000248444.9	2484	VIL1	0
ENST00000248901.10	1185	CYTH4	0
ENST00000249044.2	1302	APOL5	0
ENST00000249116.6	600	APOBEC3A	0
ENST00000250066.6	4221	USP6	0
ENST00000250244.10	1272	AP1M2	0
ENST00000250351.4	765	KLK12	0
ENST00000250784.12	792	RPS4Y1	0
ENST00000250823.4	378	VCY1B	0
ENST00000250825.4	378	VCY	0
ENST00000250831.5	1491	RBMY1J	0
ENST00000250838.5	1626	CDY2A	0
ENST00000251372.7	1470	LILRA1	0
ENST00000251864.6	3570	TDRD1	0
ENST00000252245.5	1656	KRT75	0
ENST00000252321.4	1842	KCNA5	0
ENST00000252590.8	1329	PLVAP	0
ENST00000252825.8	2100	HRC	0
ENST00000252951.2	429	HBZ	0
ENST00000253807.2	2892	PCDHAC1	0
ENST00000253934.9	681	TMEM204	0
ENST00000254035.8	1260	CKMT2	0
ENST00000254043.7	1371	KRT15	0
ENST00000254166.3	2121	ZNF132	0
ENST00000254181.8	2769	USP29	0
ENST00000254850.11	864	ASGR2	0
ENST00000254853.9	1347	SLC52A1	0
ENST00000255039.5	1023	HAPLN2	0
ENST00000255310.10	1338	TPTE2	0
ENST00000255381.2	5820	MYH4	0
ENST00000255688.7	495	RARRES3	0
ENST00000255695.1	489	HRASLS2	0
ENST00000255746.7	1236	ZNF679	0
ENST00000255858.11	1221	SEC14L4	0
ENST00000256103.2	399	PMP2	0
ENST00000256186.2	2088	MICALCL	0
ENST00000256935.12	5493	DOCK2	0
ENST00000257068.2	1089	MTNR1B	0
ENST00000257359.6	2670	ADAMTS8	0
ENST00000257600.3	1863	DTX1	0
ENST00000257901.7	1524	KRT85	0
ENST00000257951.3	1803	KRT84	0
ENST00000258034.3	1014	TAAR5	0
ENST00000258385.7	1554	CHRND	0
ENST00000258390.11	6561	DOCK10	0
ENST00000258411.7	1254	WNT10A	0
ENST00000258787.11	3057	MYO1G	0
ENST00000259089.8	1518	BLK	0
ENST00000260184.11	5121	DDX60L	0
ENST00000260653.4	999	SIX3	0
ENST00000260988.4	528	CRYGB	0
ENST00000261195.2	2112	GYS2	0
ENST00000261374.3	1104	HS3ST2	0
ENST00000261615.5	1236	DPEP1	0
ENST00000261799.8	3321	PDGFRB	0
ENST00000261800.5	13050	FAT2	0
ENST00000261883.5	3555	CILP	0
ENST00000261980.2	1086	VSX2	0
ENST00000262418.10	2736	SLC4A1	0
ENST00000262441.9	1662	GLP2R	0
ENST00000262442.8	13461	DNAH9	0
ENST00000262630.7	1464	ZBTB32	0
ENST00000262839.2	2922	TRPC5	0
ENST00000262873.11	5952	MYH7B	0
ENST00000262958.3	1125	GNA15	0
ENST00000263126.2	972	AKR1C4	0
ENST00000263285.10	1968	LY9	0
ENST00000263576.10	1452	DDX25	0
ENST00000263610.6	984	BARHL1	0
ENST00000263636.4	5169	LY75	0
