transcript_id	length	gene_name	counts
ENST00000340652.4	978	VWC2	NA
ENST00000340750.1	942	OR1J4	NA
ENST00000340758.6	648	IL19	NA
ENST00000340807.3	996	GPR18	NA
ENST00000340827.3	663	C15orf43	NA
ENST00000340880.4	1731	PGLYRP2	NA
ENST00000340900.3	471	RNASE1	NA
ENST00000340958.3	630	CLDN4	NA
ENST00000340970.8	819	ANKRD33	NA
ENST00000341010.6	459	IL1F10	NA
ENST00000341048.8	1845	ANKRD55	NA
ENST00000341074.9	1173	SERPINB4	NA
ENST00000341206.8	492	LCN6	NA
ENST00000341228.2	1245	SERPINA12	NA
ENST00000341267.8	1152	DLK1	NA
ENST00000341287.8	582	C2orf80	NA
ENST00000341294.3	417	NANOS2	NA
ENST00000341305.6	375	TP53TG3B	NA
ENST00000341319.7	1866	KLHL6	NA
ENST00000341415.2	378	IGFL3	NA
ENST00000341449.3	939	OR51I2	NA
ENST00000341459.7	1503	SLC24A5	NA
ENST00000341493.3	936	OR8G1	NA
ENST00000341495.6	603	TREML4	NA
ENST00000341509.9	1704	LCTL	NA
ENST00000341584.3	1218	SERPINA6	NA
ENST00000341640.6	1032	PAX4	NA
ENST00000341686.7	1443	ACSM6	NA
ENST00000341689.3	822	TMEM202	NA
ENST00000341702.3	1188	VN1R2	NA
ENST00000341846.9	1767	TRIM29	NA
ENST00000341935.9	1125	CCR6	NA
ENST00000342014.6	2028	BMX	NA
ENST00000342032.7	468	PPP1R17	NA
ENST00000342063.4	1422	C19orf35	NA
ENST00000342108.2	720	CLDN14	NA
ENST00000342144.2	219	COX8C	NA
ENST00000342213.2	1473	CLEC14A	NA
ENST00000342291.2	1311	KCNJ14	NA
ENST00000342315.8	2160	OAS2	NA
ENST00000342331.4	522	ASCL4	NA
ENST00000342376.3	1026	KIR2DL3	NA
ENST00000342506.2	354	C2orf66	NA
ENST00000342595.2	1446	NYX	NA
ENST00000342623.4	936	OR14I1	NA
ENST00000342640.8	1140	THEG	NA
ENST00000342743.5	708	TMEM215	NA
ENST00000342878.2	288	SCGB1C1	NA
ENST00000342927.4	975	OR2T2	NA
ENST00000342929.3	3132	NLRP13	NA
ENST00000343070.6	1923	SCNN1B	NA
ENST00000343079.1	411	QRFP	NA
ENST00000343110.2	1149	PRELP	NA
ENST00000343118.5	933	B3GALT5	NA
ENST00000343202.8	1107	RIC3	NA
ENST00000343216.3	1719	RTP5	NA
ENST00000343320.10	1431	CHIA	NA
ENST00000343344.8	2817	MYOCD	NA
ENST00000343399.3	939	OR6C75	NA
ENST00000343410.6	2175	HHIPL2	NA
ENST00000343414.5	951	OR2G6	NA
ENST00000343430.3	939	OR51F1	NA
ENST00000343433.6	2187	C1orf168	NA
ENST00000343457.3	2643	LRRC66	NA
ENST00000343534.9	468	C1orf162	NA
ENST00000343597.3	2205	FAM111B	NA
ENST00000343625.11	3036	RASAL3	NA
ENST00000343694.7	1554	RBPJL	NA
ENST00000343837.7	444	SNTN	NA
ENST00000343870.4	939	OR6C74	NA
ENST00000343959.4	270	FAM25A	NA
ENST00000343998.7	1260	FAM69C	NA
ENST00000344001.3	663	RNF222	NA
ENST00000344138.8	993	GRAP2	NA
ENST00000344280.7	1692	CCDC38	NA
ENST00000344304.3	2823	TEX11	NA
ENST00000344363.6	504	KRTAP1-3	NA
ENST00000344386.3	969	CC2D2B	NA
ENST00000344408.9	3927	EVC2	NA
ENST00000344419.7	870	IYD	NA
ENST00000344514.1	933	OR5W2	NA
ENST00000344526.9	660	PRR27	NA
ENST00000344581.4	1602	KLHL33	NA
ENST00000344604.9	2100	ECM2	NA
ENST00000344636.3	1140	PLEKHG7	NA
ENST00000344642.6	819	LDLRAD2	NA
ENST00000344644.9	1593	UGT1A10	NA
ENST00000344657.5	5016	SPHKAP	NA
ENST00000344731.9	1176	SERPINB13	NA
ENST00000344743.7	891	GLYAT	NA
ENST00000344770.6	1560	PDZK1	NA
ENST00000344803.2	4731	SPATA31D1	NA
ENST00000344839.3	399	BSPH1	NA
ENST00000345043.2	1008	OR52B6	NA
ENST00000345108.6	966	ZAR1L	NA
ENST00000345540.9	1029	KIR2DL4	NA
ENST00000345732.8	894	MS4A1	NA
ENST00000346193.4	2376	FAM47A	NA
ENST00000346664.9	966	FCER2	NA
ENST00000346807.7	468	IL36RN	NA
ENST00000347310.9	1890	IL23R	NA
ENST00000347624.3	1746	LRRC15	NA
ENST00000347644.7	1977	SLC28A2	NA
ENST00000348749.9	1374	CHRNA1	NA
ENST00000348931.8	1017	ZPBP2	NA
ENST00000349184.8	696	IL22RA2	NA
ENST00000349552.1	1362	BPIFB6	NA
ENST00000349767.6	987	P2RY6	NA
ENST00000350110.2	3087	CNTN6	NA
ENST00000350375.6	876	POU1F1	NA
ENST00000350513.2	933	OR9A2	NA
ENST00000350549.7	708	PRSS37	NA
ENST00000351008.3	1710	SPATA16	NA
ENST00000351072.5	327	XAGE5	NA
ENST00000351325.8	279	FXYD1	NA
ENST00000351513.6	1560	DPYS	NA
ENST00000351578.10	2352	FYB	NA
ENST00000352187.5	1476	SLC43A3	NA
ENST00000352231.6	1080	LGALS8	NA
ENST00000352371.5	1056	APOL4	NA
ENST00000352909.7	1494	TH	NA
ENST00000353151.3	681	CSN2	NA
ENST00000353231.9	606	CLEC7A	NA
ENST00000354280.8	402	EPPIN	NA
ENST00000354297.8	771	BPIFA1	NA
ENST00000354323.2	348	HRCT1	NA
ENST00000354484.8	2856	ADAMTSL2	NA
ENST00000354565.2	942	OR5H1	NA
ENST00000354597.3	942	OR8B3	NA
ENST00000354728.4	1593	UGT1A9	NA
ENST00000354760.3	591	CRYBA4	NA
ENST00000355273.2	945	OR5H2	NA
ENST00000355459.3	519	KRTAP13-1	NA
ENST00000355524.7	864	FCAR	NA
ENST00000355547.9	1518	PDZD3	NA
ENST00000355574.6	2913	SLC26A8	NA
ENST00000355602.2	213	DEFB107B	NA
ENST00000355612.6	1476	KRT39	NA
ENST00000355622.6	2520	TLR4	NA
ENST00000355705.3	291	PLGLB1	NA
ENST00000355754.6	1923	GBP4	NA
ENST00000355784.3	969	OR11L1	NA
ENST00000355814.8	1257	SERPINA1	NA
ENST00000355819.5	726	CLEC9A	NA
ENST00000355868.3	1419	WDR88	NA
ENST00000355962.4	1365	TAT	NA
ENST00000356018.6	672	BTG4	NA
ENST00000356069.2	948	OR52R1	NA
ENST00000356140.9	1011	ACMSD	NA
ENST00000356173.7	1140	SUN5	NA
ENST00000356291.2	1317	TMPRSS11F	NA
ENST00000356495.4	2295	PIGR	NA
ENST00000356517.3	1206	AADACL2	NA
ENST00000356518.6	2442	ADAM33	NA
ENST00000356524.8	369	SAA1	NA
ENST00000356545.6	792	RSPO1	NA
ENST00000356588.7	828	TSGA13	NA
ENST00000356711.6	5577	MYO16	NA
ENST00000356766.10	2922	PIWIL2	NA
ENST00000356838.7	831	TMEM71	NA
ENST00000356892.3	1143	SASH3	NA
ENST00000356972.1	294	SPINK14	NA
ENST00000357001.2	348	GUCA2A	NA
ENST00000357147.3	405	TEX43	NA
ENST00000357155.1	1065	MYBPHL	NA
ENST00000357183.8	792	RAET1E	NA
ENST00000357246.3	444	MAP1LC3C	NA
ENST00000357330.6	351	GALP	NA
ENST00000357374.2	570	IFNA10	NA
ENST00000357377.3	945	OR5B17	NA
ENST00000357396.7	759	CEACAM3	NA
ENST00000357422.2	1068	CCR3	NA
ENST00000357424.2	462	GIP	NA
ENST00000357438.3	936	OR8D2	NA
ENST00000357525.5	159	PLN	NA
ENST00000357546.6	960	DHRS9	NA
ENST00000357605.2	975	OR51D1	NA
ENST00000357627.1	930	OR14A16	NA
ENST00000357632.6	1110	CCR9	NA
ENST00000357640.8	1416	DENND2D	NA
ENST00000357701.5	3426	MYBPC2	NA
ENST00000357759.9	1245	HHLA2	NA
ENST00000357780.4	1191	APOA4	NA
ENST00000357821.2	927	OR8D1	NA
ENST00000357985.6	708	FAM3B	NA
ENST00000358047.4	3108	FAM47C	NA
ENST00000358120.2	939	OR2L13	NA
ENST00000358138.1	672	C8orf86	NA
ENST00000358193.7	1245	LEXM	NA
ENST00000358241.1	678	RTP2	NA
ENST00000358295.9	378	FAM19A5	NA
ENST00000358316.7	708	KCNMB2	NA
ENST00000358353.7	2538	CDHR5	NA
ENST00000358399.7	1365	GDA	NA
ENST00000358415.8	2841	ITIH2	NA
ENST00000358433.2	945	OR6C6	NA
ENST00000358526.6	2565	AKAP4	NA
ENST00000358571.2	414	PFN3	NA
ENST00000358585.2	252	SCGB1D4	NA
ENST00000358615.8	237	GYPE	NA
ENST00000358642.2	930	OR5AC2	NA
ENST00000358647.4	924	GIMAP5	NA
ENST00000358658.7	2223	NAALADL1	NA
ENST00000358671.9	933	FCGR2B	NA
ENST00000358834.8	1404	PNLIPRP1	NA
ENST00000358859.3	1221	CCER1	NA
ENST00000358864.1	2721	TMC2	NA
ENST00000358993.2	294	SPANXC	NA
ENST00000359086.3	237	SFTA2	NA
ENST00000359128.9	3198	NLRC3	NA
ENST00000359156.8	3471	CD163	NA
ENST00000359175.8	231	SPTSSB	NA
ENST00000359228.3	378	LYPD2	NA
ENST00000359240.7	2463	ADAM29	NA
ENST00000359322.4	900	MYOZ1	NA
ENST00000359333.7	651	TMEM139	NA
ENST00000359350.4	939	OR51A7	NA
ENST00000359361.2	1773	ARSF	NA
ENST00000359440.5	3303	TMC3	NA
ENST00000359441.3	651	FGF17	NA
ENST00000359452.8	888	RGR	NA
ENST00000359478.6	522	MFAP5	NA
ENST00000359481.8	291	PLGLB2	NA
ENST00000359548.8	2388	GPAT2	NA
ENST00000359594.3	957	OR2T3	NA
ENST00000359610.3	975	OR6K2	NA
ENST00000359621.4	810	CELA2A	NA
ENST00000359649.8	861	OSCAR	NA
ENST00000359650.9	1122	PGLYRP4	NA
ENST00000359651.7	1116	ELF3	NA
ENST00000359682.2	1044	OR2M2	NA
ENST00000359688.3	924	OR13G1	NA
ENST00000359787.5	465	MB	NA
ENST00000359801.7	1029	SIRPB2	NA
ENST00000359963.4	1674	CCT8L2	NA
ENST00000360085.6	294	PYY	NA
ENST00000360090.3	357	LCE1B	NA
ENST00000360121.4	1203	SPN	NA
ENST00000360141.7	900	CD300A	NA
ENST00000360202.9	2127	KIRREL2	NA
ENST00000360213.1	954	OR52M1	NA
ENST00000360215.2	660	LHFPL5	NA
ENST00000360314.7	2361	CASS4	NA
ENST00000360345.7	642	CLEC4C	NA
ENST00000360374.2	930	OR5B21	NA
ENST00000360464.4	423	FABP12	NA
ENST00000360488.7	1311	SLC17A2	NA
ENST00000360526.7	1707	CES1	NA
ENST00000360542.4	633	KRTAP26-1	NA
ENST00000360581.5	1116	NPSR1	NA
ENST00000360657.7	1263	SLC17A3	NA
ENST00000360675.7	507	LGALS14	NA
ENST00000360759.3	945	OR10A3	NA
ENST00000360770.3	441	KRTAP12-2	NA
ENST00000360771.8	453	GYPA	NA
ENST00000360827.6	477	FAM177B	NA
ENST00000360844.6	1191	SIGLEC14	NA
ENST00000360863.10	3795	RGS22	NA
ENST00000360906.9	3075	NLRC4	NA
ENST00000360997.6	435	FAM107A	NA
ENST00000361048.5	1092	PLEKHS1	NA
ENST00000361050.3	2151	MPEG1	NA
ENST00000361056.3	1578	MEPE	NA
ENST00000361115.4	384	CCL28	NA
ENST00000361249.3	1755	C8A	NA
ENST00000361284.1	942	OR10Z1	NA
ENST00000361306.5	1662	EGFL6	NA
ENST00000361319.3	1062	ATP1B4	NA
ENST00000361466.6	3516	MYBPC1	NA
ENST00000361484.4	834	LRRC10	NA
ENST00000361529.3	927	SLC25A47	NA
ENST00000361632.8	2511	CSF3R	NA
ENST00000361669.6	2640	GRM3	NA
ENST00000361686.8	1590	ST6GAL2	NA
ENST00000361723.7	1836	FAM111A	NA
ENST00000361760.1	945	OR5D13	NA
ENST00000361763.8	624	CD3E	NA
ENST00000361820.3	3348	GRIN3A	NA
ENST00000361824.6	1185	HORMAD1	NA
ENST00000361835.7	2934	FCRL5	NA
ENST00000361842.7	906	XAF1	NA
ENST00000361883.5	525	KRTAP1-5	NA
ENST00000361886.3	402	FAM19A3	NA
ENST00000361887.5	1347	PNMA5	NA
ENST00000361926.7	2526	ARHGEF15	NA
ENST00000362032.6	1005	SUCNR1	NA
ENST00000362089.9	495	CD247	NA
ENST00000366476.1	939	OR2M5	NA
ENST00000366480.3	1008	OR2AK2	NA
ENST00000366487.3	963	OR2C3	NA
ENST00000366488.4	408	GCSAML	NA
ENST00000366559.8	1461	KMO	NA
ENST00000366570.4	1623	ZP4	NA
ENST00000366667.4	1458	AGT	NA
ENST00000366688.4	192	SPHAR	NA
ENST00000366714.2	1320	GJC2	NA
ENST00000366757.3	981	PRSS38	NA
ENST00000366795.3	2325	DACT2	NA
ENST00000366820.9	1101	LEFTY2	NA
ENST00000366953.7	1668	SLC22A2	NA
ENST00000366963.8	1665	SLC22A1	NA
ENST00000367002.4	588	RD3	NA
ENST00000367024.5	1656	TRAF3IP3	NA
ENST00000367027.4	879	HSD11B1	NA
ENST00000367066.7	2196	TAGAP	NA
ENST00000367070.7	1794	C4BPA	NA
ENST00000367096.7	531	IL20	NA
ENST00000367151.4	546	LEMD1	NA
ENST00000367165.3	660	CLDN20	NA
ENST00000367194.4	417	KISS1	NA
ENST00000367222.6	999	OPTC	NA
ENST00000367229.5	1401	CHIT1	NA
ENST00000367244.7	513	VIP	NA
ENST00000367245.5	708	MYCT1	NA
ENST00000367282.5	1446	GPR37L1	NA
ENST00000367324.7	2181	PKP1	NA
ENST00000367412.1	1986	F13B	NA
ENST00000367415.6	813	CFHR2	NA
ENST00000367535.7	1581	NCF2	NA
ENST00000367565.1	822	TEDDM1	NA
ENST00000367615.8	1152	NPHS2	NA
ENST00000367662.4	5376	PAPPA2	NA
ENST00000367682.6	2715	ECT2L	NA
ENST00000367685.3	1086	GPR52	NA
ENST00000367698.3	1395	SERPINC1	NA
ENST00000367714.3	3375	SLC9C2	NA
ENST00000367721.2	846	FASLG	NA
ENST00000367727.8	552	C1orf105	NA
ENST00000367755.8	1599	FMO3	NA
ENST00000367758.7	1722	MROH9	NA
ENST00000367817.3	606	DPT	NA
ENST00000367854.7	1251	RCSD1	NA
ENST00000367868.3	960	GPA33	NA
ENST00000367872.8	1305	MAEL	NA
ENST00000367929.2	399	SH2D1B	NA
ENST00000367935.9	786	C1orf111	NA
ENST00000367967.7	765	FCGR3A	NA
ENST00000367974.1	534	CFAP126	NA
ENST00000368013.7	3306	ARHGAP30	NA
ENST00000368029.3	978	ITLN2	NA
ENST00000368034.8	1098	CD244	NA
ENST00000368046.7	732	CD48	NA
ENST00000368054.7	987	CD84	NA
ENST00000368059.7	996	SLAMF6	NA
ENST00000368078.7	1191	CASQ1	NA
ENST00000368089.3	1140	KCNJ10	NA
ENST00000368093.3	870	SLAMF9	NA
ENST00000368100.1	1245	VSIG8	NA
ENST00000368102.5	708	C1orf204	NA
ENST00000368106.3	1305	FCRL6	NA
ENST00000368122.2	1011	ACKR1	NA
ENST00000368124.8	1299	CADM3	NA
ENST00000368130.8	1032	AIM2	NA
ENST00000368134.6	1563	SAMD3	NA
ENST00000368141.4	1224	MNDA	NA
ENST00000368143.5	387	TMEM244	NA
ENST00000368144.2	1032	OR6K6	NA
ENST00000368145.1	948	OR6K3	NA
ENST00000368150.1	981	OR10X1	NA
ENST00000368152.1	1008	OR10R2	NA
ENST00000368170.7	1002	CD1C	NA
ENST00000368176.7	1290	FCRL1	NA
ENST00000368248.4	1926	THEMIS	NA
ENST00000368417.5	627	NKAIN2	NA
ENST00000368482.8	1056	TDRD10	NA
ENST00000368517.7	849	SYCE1	NA
ENST00000368557.5	489	FAM162B	NA
ENST00000368559.7	5667	NUP210L	NA
ENST00000368666.6	1119	WISP3	NA
ENST00000368671.3	681	CLRN3	NA
ENST00000368693.5	1038	FANK1	NA
ENST00000368703.6	312	S100A16	NA
ENST00000368717.2	279	S100A5	NA
ENST00000368719.8	273	S100A6	NA
ENST00000368732.5	282	S100A8	NA
ENST00000368737.4	279	S100A12	NA
ENST00000368738.3	345	S100A9	NA
ENST00000368744.3	351	PRR9	NA
ENST00000368747.1	297	LELP1	NA
ENST00000368762.1	270	SPRR1A	NA
ENST00000368765.3	351	SMCP	NA
ENST00000368770.3	357	LCE1E	NA
ENST00000368775.3	753	C1orf68	NA
ENST00000368779.1	321	LCE2A	NA
ENST00000368780.3	333	LCE2B	NA
ENST00000368783.1	333	LCE2C	NA
ENST00000368784.1	333	LCE2D	NA
ENST00000368787.3	279	LCE3D	NA
ENST00000368789.1	279	LCE3E	NA
ENST00000368790.3	300	CRCT1	NA
ENST00000368799.1	12186	FLG	NA
ENST00000368801.2	8553	HRNR	NA
ENST00000368806.1	2715	TCHHL1	NA
ENST00000368808.3	1710	MMP21	NA
ENST00000368820.3	1782	LINGO4	NA
ENST00000368821.3	561	TEX36	NA
ENST00000368894.1	318	FAM24A	NA
ENST00000368896.1	285	FAM24B	NA
ENST00000368924.7	1110	DDO	NA
ENST00000368931.7	1074	BNIPL	NA
ENST00000368947.8	1038	ANXA9	NA
ENST00000369020.7	1245	SCML4	NA
ENST00000369221.2	1398	PNLIP	NA
ENST00000369230.3	1404	PNLIPRP3	NA
ENST00000369352.1	1632	GJA10	NA
ENST00000369400.1	2373	ADAM30	NA
ENST00000369406.7	1527	HMGCS2	NA
ENST00000369413.7	1122	HSD3B1	NA
ENST00000369416.3	1119	HSD3B2	NA
ENST00000369422.3	990	TECTB	NA
ENST00000369458.7	849	VTCN1	NA
ENST00000369478.3	1056	CD2	NA
ENST00000369500.3	1089	MAB21L3	NA
ENST00000369529.1	300	SMIM9	NA
ENST00000369585.3	543	CTAG2	NA
ENST00000369716.8	1044	TMIGD3	NA
ENST00000369748.8	1173	CHI3L2	NA
ENST00000369768.1	1002	NPBWR2	NA
ENST00000369783.4	1035	CALHM3	NA
ENST00000369805.7	1785	EPS8L3	NA
ENST00000369916.5	1410	ABHD16B	NA
ENST00000369929.8	1095	OPN1MW2	NA
ENST00000369947.3	1173	HTR1B	NA
ENST00000369950.7	2394	IMPG1	NA
ENST00000369951.8	1095	OPN1LW	NA
ENST00000370001.7	2511	AKNAD1	NA
ENST00000370005.3	813	ELOVL3	NA
ENST00000370032.9	1182	HENMT1	NA
ENST00000370103.8	1377	OLFM3	NA
ENST00000370350.7	552	FATE1	NA
ENST00000370351.8	1311	SLC17A9	NA
ENST00000370353.3	696	PRRG3	NA
ENST00000370359.5	450	OOEP	NA
ENST00000370367.3	654	KHDC3L	NA
ENST00000370370.3	351	DPPA5	NA
ENST00000370375.7	543	C1orf146	NA
ENST00000370416.4	1272	HSFX1	NA
ENST00000370467.7	768	FMR1NB	NA
ENST00000370501.3	1257	NTSR1	NA
ENST00000370515.3	294	SPANXD	NA
ENST00000370518.3	294	SPANXA2	NA
ENST00000370519.3	294	SPANXA1	NA
ENST00000370532.3	789	CDR1	NA
ENST00000370540.1	1086	CXorf66	NA
ENST00000370563.3	2760	CLCA4	NA
ENST00000370565.4	2832	CLCA2	NA
ENST00000370629.6	786	CD40LG	NA
ENST00000370634.7	777	VGLL1	NA
ENST00000370640.4	672	C10orf62	NA
ENST00000370648.3	1200	BRS3	NA
ENST00000370652.5	9243	ADGRG4	NA
ENST00000370662.3	462	DNASE2B	NA
ENST00000370747.8	1335	IFI44	NA
ENST00000370759.3	948	GIPC2	NA
ENST00000371006.5	1203	C1orf141	NA
ENST00000371037.8	2487	SGIP1	NA
ENST00000371076.7	681	UBE2U	NA
ENST00000371106.3	2025	XPNPEP2	NA
ENST00000371117.7	12225	PKHD1	NA
ENST00000371125.3	897	PRR32	NA
ENST00000371139.8	387	SH2D1A	NA
ENST00000371148.2	204	DEFB110	NA
ENST00000371168.3	414	C20orf85	NA
ENST00000371172.7	426	OPALIN	NA
ENST00000371173.7	1290	ZBP1	NA
ENST00000371174.4	1530	DNTT	NA
ENST00000371175.8	1230	RHAG	NA
ENST00000371197.8	867	GLYATL3	NA
ENST00000371201.3	1641	C1orf87	NA
ENST00000371211.6	1065	OPN5	NA
ENST00000371225.3	972	TACSTD2	NA
ENST00000371237.8	1776	C8B	NA
ENST00000371253.6	2733	ADGRF1	NA
ENST00000371263.7	1191	SPO11	NA
ENST00000371265.4	963	BSND	NA
ENST00000371268.3	633	TMEM61	NA
ENST00000371270.5	1473	CYP2C8	NA
ENST00000371274.8	1119	TTC22	NA
ENST00000371311.4	900	CT47B1	NA
ENST00000371321.7	1473	CYP2C19	NA
ENST00000371325.1	516	FAM209B	NA
ENST00000371328.3	516	FAM209A	NA
ENST00000371330.1	1350	CDCP2	NA
ENST00000371360.1	618	LDLRAD1	NA
ENST00000371402.4	867	RHOXF2B	NA
ENST00000371431.7	594	AKAP14	NA
ENST00000371445.3	1029	DMRTB1	NA
ENST00000371447.3	2577	PDE6C	NA
ENST00000371464.7	606	RBP4	NA
ENST00000371481.8	1086	FFAR4	NA
ENST00000371505.4	1506	TCTE1	NA
ENST00000371625.7	573	PTGDS	NA
ENST00000371633.7	579	LCN12	NA
ENST00000371688.7	459	LCN8	NA
ENST00000371732.9	1611	CARD9	NA
ENST00000371741.5	2577	KCNB1	NA
ENST00000371757.6	3708	KCNT1	NA
ENST00000371759.6	600	C1orf185	NA
ENST00000371763.5	831	GLT6D1	NA
ENST00000371806.3	981	FCN1	NA
ENST00000371852.3	819	CH25H	NA
ENST00000371891.7	1560	CYP4A22	NA
ENST00000371894.4	342	CT83	NA
ENST00000371906.4	1092	AGTR2	NA
ENST00000371930.4	576	ANKRD22	NA
ENST00000372080.6	2271	CEL	NA
ENST00000372101.3	429	KCNE5	NA
ENST00000372113.6	1653	LRIT2	NA
ENST00000372126.3	246	C10orf99	NA
ENST00000372163.4	831	RSPH9	NA
ENST00000372202.5	534	DYDC1	NA
ENST00000372263.3	294	PLAC9	NA
ENST00000372292.7	1128	SFTPD	NA
ENST00000372325.6	747	SFTPA2	NA
ENST00000372539.3	636	CLDN19	NA
ENST00000372565.7	1098	ZMYND12	NA
ENST00000372581.1	339	GUCA2B	NA
ENST00000372582.5	2061	IL1RAPL2	NA
ENST00000372585.9	1647	SLC22A7	NA
ENST00000372587.4	537	EDN2	NA
ENST00000372617.4	1254	GLRA4	NA
ENST00000372643.3	240	WFDC10A	NA
ENST00000372670.7	261	WFDC6	NA
ENST00000372726.4	873	TP53TG5	NA
ENST00000372766.3	549	TMCO2	NA
ENST00000372769.3	1749	SEMG2	NA
ENST00000372781.3	1389	SEMG1	NA
ENST00000372785.3	336	WFDC12	NA
ENST00000372789.5	372	WFDC5	NA
ENST00000372910.4	513	LINC01620	NA
ENST00000372966.7	1695	NOX1	NA
ENST00000373003.1	447	GTSF1L	NA
ENST00000373004.3	1398	SRPX2	NA
ENST00000373032.3	588	PLA2G12B	NA
ENST00000373040.4	786	RPA4	NA
ENST00000373089.9	831	NCR2	NA
ENST00000373113.7	693	TREM2	NA
ENST00000373119.8	2157	KLHL4	NA
ENST00000373161.5	513	TSPO2	NA
ENST00000373209.2	1668	PRF1	NA
ENST00000373231.8	999	KCNK17	NA
ENST00000373289.3	2622	TTC16	NA
ENST00000373294.8	1563	TBX22	NA
ENST00000373295.6	1563	CFAP157	NA
ENST00000373306.4	1197	TACR2	NA
ENST00000373359.3	1572	MAGEE2	NA
ENST00000373362.3	813	GJB3	NA
ENST00000373381.8	10896	CSMD2	NA
ENST00000373409.7	1605	UGT1A4	NA
ENST00000373414.3	1605	UGT1A5	NA
ENST00000373425.7	1482	ANGPTL2	NA
ENST00000373426.3	1593	UGT1A7	NA
ENST00000373450.4	1593	UGT1A8	NA
ENST00000373574.1	945	WDR38	NA
ENST00000373631.7	3858	CRB2	NA
ENST00000373642.1	1050	GPR21	NA
ENST00000373680.3	963	OR5C1	NA
ENST00000373826.3	318	RAB42	NA
ENST00000373861.5	366	CLPSL1	NA
ENST00000373968.3	747	MBL2	NA
ENST00000374016.5	213	DEC1	NA
ENST00000374027.7	522	CD164L2	NA
ENST00000374045.4	756	TNFSF15	NA
ENST00000374111.7	282	C10orf53	NA
ENST00000374202.6	1110	IL2RG	NA
ENST00000374213.2	186	CD52	NA
ENST00000374228.4	1428	SLC46A2	NA
ENST00000374251.5	552	CXorf65	NA
ENST00000374276.3	1119	SLC30A2	NA
ENST00000374312.4	1128	NPY4R	NA
ENST00000374345.8	609	C20orf173	NA
ENST00000374392.2	309	NCMAP	NA
ENST00000374401.2	987	OR13A1	NA
ENST00000374408.3	2244	FAM83C	NA
ENST00000374472.4	1083	CNR2	NA
ENST00000374510.8	348	TXNDC8	NA
ENST00000374519.3	1098	P2RY4	NA
ENST00000374637.1	738	C1QC	NA
ENST00000374642.7	738	C1QA	NA
ENST00000374700.6	4017	AOX1	NA
ENST00000374737.8	1200	VSIG4	NA
ENST00000374779.3	957	OR13C5	NA
ENST00000374781.2	1044	OR13C3	NA
ENST00000374786.5	1035	NTM	NA
ENST00000374798.7	1047	CYLC2	NA
ENST00000374954.3	399	ASIP	NA
ENST00000375013.2	942	OR8B2	NA
ENST00000375025.8	1887	CCDC7	NA
ENST00000375026.6	678	TMEM225	NA
ENST00000375099.3	843	UBXN10	NA
ENST00000375102.3	636	PLA2G2F	NA
ENST00000375105.7	438	PLA2G2D	NA
ENST00000375108.3	417	PLA2G5	NA
ENST00000375111.7	435	PLA2G2A	NA
ENST00000375116.3	429	PLA2G2E	NA
ENST00000375215.3	234	SMIM5	NA
ENST00000375222.3	462	C20orf144	NA
ENST00000375263.7	933	HSD17B3	NA
ENST00000375318.3	585	LYZL2	NA
ENST00000375337.3	1020	FBP2	NA
ENST00000375352.1	585	CD300LD	NA
ENST00000375353.4	981	TMEM255B	NA
ENST00000375363.7	1068	G6PC2	NA
ENST00000375366.3	1437	BTBD17	NA
ENST00000375371.3	2520	TAS1R2	NA
ENST00000375448.4	1992	PADI4	NA
ENST00000375454.7	765	BPIFA3	NA
ENST00000375471.4	1992	PADI1	NA
ENST00000375472.7	768	SUSD3	NA
ENST00000375494.3	1431	BPIFB3	NA
ENST00000375500.7	585	LYZL1	NA
ENST00000375511.3	219	SPANXN5	NA
ENST00000375547.6	1203	PROZ	NA
ENST00000375550.4	1266	OMD	NA
ENST00000375559.7	1467	F10	NA
ENST00000375581.3	1401	F7	NA
ENST00000375706.6	594	CARD16	NA
ENST00000375707.1	333	CARD17	NA
ENST00000375782.1	1032	TMEM82	NA
ENST00000375806.2	726	C6orf25	NA
ENST00000375819.2	378	LY6G6C	NA
ENST00000375832.4	894	LY6G6F	NA
ENST00000375887.8	858	TNFSF13B	NA
ENST00000375910.7	810	CELA2B	NA
ENST00000375936.7	462	DAOA	NA
ENST00000375949.4	807	CTRC	NA
ENST00000376089.6	201	LST1	NA
ENST00000376143.4	744	FGF14	NA
ENST00000376180.7	1485	ITGBL1	NA
ENST00000376191.2	360	MCCD1	NA
ENST00000376221.1	1224	AADACL4	NA
ENST00000376238.4	2076	SLC28A3	NA
ENST00000376288.2	1590	CDSN	NA
ENST00000376296.3	1701	MUC21	NA
ENST00000376309.3	204	DEFB123	NA
ENST00000376314.2	231	DEFB121	NA
ENST00000376321.3	255	DEFB119	NA
ENST00000376325.8	1617	SHISA7	NA
ENST00000376468.3	405	NPPB	NA
ENST00000376480.7	456	NPPA	NA
ENST00000376504.3	987	PTF1A	NA
ENST00000376608.8	480	LRCOL1	NA
ENST00000376650.1	576	DPRX	NA
ENST00000376819.3	1041	ANGPTL7	NA
ENST00000376919.3	567	SSX1	NA
ENST00000376971.3	480	CST9	NA
ENST00000376974.4	729	CBY3	NA
ENST00000376979.3	444	CST9L	NA
ENST00000377004.8	2472	C1orf127	NA
ENST00000377009.7	417	CST11	NA
ENST00000377024.7	486	C9orf57	NA
ENST00000377035.1	495	IL31	NA
